## Wed Oct 13 12:46:17 2021
## emapper-2.1.6
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_0a_nlxc0 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_0a_nlxc0 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_0a_nlxc0/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
lcl|LT708304.1_prot_SIU00456.1_1869	419947.MRA_1833	0.0	1583.0	COG0653@1|root,COG0653@2|Bacteria,2GKZE@201174|Actinobacteria,234Y4@1762|Mycobacteriaceae	201174|Actinobacteria	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane	secA2	GO:0000166,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008144,GO:0008150,GO:0008320,GO:0008565,GO:0009405,GO:0009605,GO:0009607,GO:0015031,GO:0015399,GO:0015405,GO:0015440,GO:0015450,GO:0015462,GO:0015833,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022804,GO:0022857,GO:0022884,GO:0030312,GO:0030554,GO:0031224,GO:0031226,GO:0031522,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033036,GO:0033220,GO:0035639,GO:0035821,GO:0036094,GO:0040007,GO:0042623,GO:0042626,GO:0042886,GO:0042887,GO:0043167,GO:0043168,GO:0043207,GO:0043492,GO:0043952,GO:0044003,GO:0044110,GO:0044116,GO:0044117,GO:0044119,GO:0044403,GO:0044419,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045184,GO:0050896,GO:0051179,GO:0051234,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052564,GO:0052572,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0075136,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1904680	-	ko:K03070	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.10,3.A.5.2,3.A.5.4	-	-	SecA_DEAD,SecA_PP_bind,SecA_SW
lcl|LT708304.1_prot_SIU00457.1_1870	419947.MRA_1834	5.28e-146	411.0	COG0558@1|root,COG0558@2|Bacteria,2GM3F@201174|Actinobacteria,236BF@1762|Mycobacteriaceae	201174|Actinobacteria	I	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	pgsA2	GO:0003674,GO:0003824,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008444,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0016740,GO:0016772,GO:0016780,GO:0017169,GO:0019637,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0045017,GO:0046474,GO:0046486,GO:0071704,GO:0090407,GO:1901576	2.7.8.41,2.7.8.5	ko:K00995,ko:K08744	ko00564,ko01100,map00564,map01100	-	R01801,R02030	RC00002,RC00017,RC02795	ko00000,ko00001,ko01000	-	-	-	CDP-OH_P_transf
lcl|LT708304.1_prot_SIU00458.1_1871	419947.MRA_1835	1.34e-206	573.0	COG3879@1|root,COG3879@2|Bacteria,2GMS5@201174|Actinobacteria,234FX@1762|Mycobacteriaceae	201174|Actinobacteria	S	Bacterial protein of unknown function (DUF881)	-	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	DUF881
lcl|LT708304.1_prot_SIU00459.1_1872	419947.MRA_1836	3.11e-75	225.0	COG3856@1|root,COG3856@2|Bacteria,2IKJW@201174|Actinobacteria,23A02@1762|Mycobacteriaceae	201174|Actinobacteria	S	Protein of unknown function (DUF1290)	sbp	-	-	-	-	-	-	-	-	-	-	-	DUF1290
lcl|LT708304.1_prot_SIU00460.1_1873	419947.MRA_1837	4.62e-195	542.0	COG3879@1|root,COG3879@2|Bacteria,2GJ3C@201174|Actinobacteria,233T1@1762|Mycobacteriaceae	201174|Actinobacteria	S	Bacterial protein of unknown function (DUF881)	-	GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	DUF881
lcl|LT708304.1_prot_SIU00461.1_1874	419947.MRA_1838	1.86e-89	262.0	COG0509@1|root,COG0509@2|Bacteria,2IKN2@201174|Actinobacteria,239DN@1762|Mycobacteriaceae	201174|Actinobacteria	E	The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein	gcvH	-	-	ko:K02437	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221	RC00022,RC02834	ko00000,ko00001,ko00002	-	-	iNJ661.Rv1826	GCV_H
lcl|LT708304.1_prot_SIU00462.1_1875	419947.MRA_1839	3.93e-109	314.0	COG1716@1|root,COG1716@2|Bacteria,2GK99@201174|Actinobacteria,238MJ@1762|Mycobacteriaceae	201174|Actinobacteria	T	Fha domain	garA	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0006109,GO:0006110,GO:0006140,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010563,GO:0010675,GO:0010677,GO:0016020,GO:0016310,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0030312,GO:0030808,GO:0030809,GO:0030811,GO:0030812,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031329,GO:0031330,GO:0036211,GO:0042325,GO:0042326,GO:0042802,GO:0043170,GO:0043412,GO:0043457,GO:0043467,GO:0043470,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0045820,GO:0045912,GO:0045934,GO:0045936,GO:0045980,GO:0046777,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051193,GO:0051195,GO:0051196,GO:0051198,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1900371,GO:1900372,GO:1900542,GO:1900543,GO:1901564,GO:1903578,GO:1903579,GO:2001169,GO:2001170	-	-	-	-	-	-	-	-	-	-	FHA,Yop-YscD_cpl
lcl|LT708304.1_prot_SIU00463.1_1876	419947.MRA_1840	1.13e-168	472.0	COG0789@1|root,COG0789@2|Bacteria,2HBV6@201174|Actinobacteria,232TE@1762|Mycobacteriaceae	201174|Actinobacteria	K	Transcriptional regulator	merR1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	-	-	-	-	-	-	-	-	-	-	MerR,MerR_1
lcl|LT708304.1_prot_SIU00464.1_1877	419947.MRA_1841	3.76e-108	312.0	COG1259@1|root,COG1259@2|Bacteria,2GN26@201174|Actinobacteria,234Z1@1762|Mycobacteriaceae	201174|Actinobacteria	S	Bifunctional nuclease	-	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	-	ko:K08999	-	-	-	-	ko00000	-	-	-	DNase-RNase
lcl|LT708304.1_prot_SIU00465.1_1878	419947.MRA_1842	3.82e-156	438.0	COG0789@1|root,COG0789@2|Bacteria,2GM67@201174|Actinobacteria,2338S@1762|Mycobacteriaceae	201174|Actinobacteria	K	transcriptional	merR2	-	-	-	-	-	-	-	-	-	-	-	MerR_1
lcl|LT708304.1_prot_SIU00466.1_1879	419947.MRA_1842A	9.18e-58	178.0	2BDQ2@1|root,327DM@2|Bacteria,2HD24@201174|Actinobacteria,23EFW@1762|Mycobacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|LT708304.1_prot_SIU00467.1_1880	419947.MRA_1843	0.0	1856.0	COG0403@1|root,COG1003@1|root,COG0403@2|Bacteria,COG1003@2|Bacteria,2GJ11@201174|Actinobacteria,233DG@1762|Mycobacteriaceae	201174|Actinobacteria	E	The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor	gcvP	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	1.4.4.2	ko:K00281,ko:K00283	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221,R03425	RC00022,RC00929,RC02834,RC02880	ko00000,ko00001,ko00002,ko01000	-	-	-	GDC-P
lcl|LT708304.1_prot_SIU00468.1_1881	419947.MRA_1844	5.15e-214	590.0	COG0596@1|root,COG0596@2|Bacteria,2GKJB@201174|Actinobacteria,23610@1762|Mycobacteriaceae	201174|Actinobacteria	S	Haloalkane dehalogenase	dhmA	GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	3.8.1.5	ko:K01563	ko00361,ko00625,ko01100,ko01120,map00361,map00625,map01100,map01120	-	R05284,R05367,R05368,R05369,R05370,R07669,R07670	RC01317,RC01340,RC01341,RC02013	ko00000,ko00001,ko01000	-	-	-	Abhydrolase_1
lcl|LT708304.1_prot_SIU00469.1_1882	419947.MRA_1845	2.86e-212	585.0	COG0596@1|root,COG0596@2|Bacteria,2I8WB@201174|Actinobacteria,235W8@1762|Mycobacteriaceae	201174|Actinobacteria	S	Alpha beta hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_6
lcl|LT708304.1_prot_SIU00470.1_1883	419947.MRA_1846	0.0	1319.0	COG2936@1|root,COG2936@2|Bacteria,2GK8B@201174|Actinobacteria,235H0@1762|Mycobacteriaceae	201174|Actinobacteria	S	peptidase S15	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K06978	-	-	-	-	ko00000	-	-	-	PepX_C,Peptidase_S15
lcl|LT708304.1_prot_SIU00471.1_1884	419947.MRA_1847	0.0	1303.0	COG2304@1|root,COG2304@2|Bacteria,2GUB3@201174|Actinobacteria,232G3@1762|Mycobacteriaceae	201174|Actinobacteria	S	von willebrand factor type a	-	GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	SBP_bac_11,VWA,VWA_2
lcl|LT708304.1_prot_SIU00472.1_1885	419947.MRA_1848	0.0	1472.0	COG2225@1|root,COG2225@2|Bacteria,2HNC6@201174|Actinobacteria,234CM@1762|Mycobacteriaceae	201174|Actinobacteria	C	Involved in the glycolate utilization. Catalyzes the condensation and subsequent hydrolysis of acetyl-coenzyme A (acetyl-CoA) and glyoxylate to form malate and CoA	glcB	GO:0000287,GO:0001968,GO:0003674,GO:0003824,GO:0004474,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006081,GO:0006082,GO:0006139,GO:0006163,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009117,GO:0009150,GO:0009259,GO:0009436,GO:0009986,GO:0009987,GO:0015936,GO:0016020,GO:0016054,GO:0016740,GO:0016746,GO:0019637,GO:0019693,GO:0019752,GO:0022610,GO:0030112,GO:0030312,GO:0030313,GO:0031975,GO:0032787,GO:0033865,GO:0033875,GO:0034032,GO:0034641,GO:0042603,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0043236,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044403,GO:0044406,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0046185,GO:0046395,GO:0046483,GO:0046487,GO:0046810,GO:0046872,GO:0046912,GO:0046983,GO:0048037,GO:0050662,GO:0050840,GO:0051186,GO:0051704,GO:0055086,GO:0071704,GO:0071944,GO:0072329,GO:0072521,GO:1901135,GO:1901360,GO:1901564,GO:1901575	2.3.3.9	ko:K01638	ko00620,ko00630,ko01100,ko01110,ko01120,ko01200,map00620,map00630,map01100,map01110,map01120,map01200	M00012	R00472	RC00004,RC00308,RC02747	ko00000,ko00001,ko00002,ko01000	-	-	-	Malate_synthase
lcl|LT708304.1_prot_SIU00473.1_1886	419947.MRA_1849	1.74e-88	259.0	COG1848@1|root,COG1848@2|Bacteria	2|Bacteria	G	Toxic component of a toxin-antitoxin (TA) module. An RNase	-	GO:0005575,GO:0005576	-	ko:K07064	-	-	-	-	ko00000	-	-	-	PIN
lcl|LT708304.1_prot_SIU00474.1_1887	419947.MRA_1850	4.02e-53	167.0	2BE1Z@1|root,327SM@2|Bacteria,2HDGJ@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|LT708304.1_prot_SIU00475.1_1888	419947.MRA_1851	3.48e-92	296.0	COG0657@1|root,COG0657@2|Bacteria,2H3MX@201174|Actinobacteria,23CSW@1762|Mycobacteriaceae	201174|Actinobacteria	I	PE family	-	-	-	-	-	-	-	-	-	-	-	-	PE
lcl|LT708304.1_prot_SIU00476.1_1889	419947.MRA_1852	1.18e-227	629.0	COG1253@1|root,COG1253@2|Bacteria,2GJ8X@201174|Actinobacteria,2342G@1762|Mycobacteriaceae	201174|Actinobacteria	S	COG1253 Hemolysins and related proteins containing CBS domains	ytfL	-	-	-	-	-	-	-	-	-	-	-	CBS,DUF21
lcl|LT708304.1_prot_SIU00477.1_1890	419947.MRA_1853	1.44e-310	848.0	COG1253@1|root,COG1253@2|Bacteria,2GKN5@201174|Actinobacteria,232YI@1762|Mycobacteriaceae	201174|Actinobacteria	S	Hemolysins and related proteins containing CBS domains	tlyC	-	-	-	-	-	-	-	-	-	-	-	CBS,CorC_HlyC,DUF21
lcl|LT708304.1_prot_SIU00478.1_1891	419947.MRA_1854	4.79e-183	518.0	COG0516@1|root,COG0517@1|root,COG0516@2|Bacteria,COG0517@2|Bacteria,2GNDC@201174|Actinobacteria,234UT@1762|Mycobacteriaceae	201174|Actinobacteria	F	IMP dehydrogenase GMP reductase	guaB1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	1.1.1.205	ko:K00088	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	M00050	R01130,R08240	RC00143,RC02207	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	CBS,IMPDH
lcl|LT708304.1_prot_SIU00479.1_1892	419947.MRA_1855	6.88e-268	751.0	COG0362@1|root,COG0362@2|Bacteria,2GJ2J@201174|Actinobacteria,234KD@1762|Mycobacteriaceae	201174|Actinobacteria	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH	gnd	-	1.1.1.343,1.1.1.44	ko:K00033	ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00480,map01100,map01110,map01120,map01130,map01200	M00004,M00006	R01528,R10221	RC00001,RC00539	ko00000,ko00001,ko00002,ko01000	-	-	-	6PGD,NAD_binding_2
lcl|LT708304.1_prot_SIU00480.1_1893	419947.MRA_1856	4.26e-203	565.0	COG0501@1|root,COG0501@2|Bacteria,2GM27@201174|Actinobacteria,234BJ@1762|Mycobacteriaceae	201174|Actinobacteria	M	Zn-dependent protease with chaperone function	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M48
lcl|LT708304.1_prot_SIU00481.1_1894	419947.MRA_1857	5.07e-89	261.0	COG3682@1|root,COG3682@2|Bacteria,2IIIT@201174|Actinobacteria,238MF@1762|Mycobacteriaceae	201174|Actinobacteria	K	Transcriptional regulator	blaI	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0042221,GO:0046677,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	Penicillinase_R
lcl|LT708304.1_prot_SIU00482.1_1895	419947.MRA_1858	4.85e-97	282.0	COG2050@1|root,COG2050@2|Bacteria,2IKTU@201174|Actinobacteria,239I5@1762|Mycobacteriaceae	201174|Actinobacteria	Q	PFAM thioesterase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	4HBT
lcl|LT708304.1_prot_SIU00483.1_1896	419947.MRA_1859	3.05e-63	193.0	COG0831@1|root,COG0831@2|Bacteria,2IKNA@201174|Actinobacteria,239Y9@1762|Mycobacteriaceae	201174|Actinobacteria	E	Belongs to the urease gamma subunit family	ureA	-	3.5.1.5	ko:K01430	ko00220,ko00230,ko00791,ko01100,ko01120,map00220,map00230,map00791,map01100,map01120	-	R00131	RC02798,RC02806	ko00000,ko00001,ko01000	-	-	iNJ661.Rv1848	Urease_gamma
lcl|LT708304.1_prot_SIU00484.1_1897	419947.MRA_1860	6.77e-71	213.0	COG0832@1|root,COG0832@2|Bacteria,2IKR8@201174|Actinobacteria,239YT@1762|Mycobacteriaceae	201174|Actinobacteria	E	Belongs to the urease beta subunit family	ureB	-	3.5.1.5	ko:K01429,ko:K14048	ko00220,ko00230,ko00791,ko01100,ko01120,ko05120,map00220,map00230,map00791,map01100,map01120,map05120	-	R00131	RC02798,RC02806	ko00000,ko00001,ko01000	-	-	-	Urease_beta
lcl|LT708304.1_prot_SIU00485.1_1898	419947.MRA_1861	0.0	1152.0	COG0804@1|root,COG0804@2|Bacteria,2GM7X@201174|Actinobacteria,236C1@1762|Mycobacteriaceae	201174|Actinobacteria	E	Belongs to the metallo-dependent hydrolases superfamily. Urease alpha subunit family	ureC	GO:0008150,GO:0040007	3.5.1.5	ko:K01428	ko00220,ko00230,ko00791,ko01100,ko01120,ko05120,map00220,map00230,map00791,map01100,map01120,map05120	-	R00131	RC02798,RC02806	ko00000,ko00001,ko01000	-	-	iNJ661.Rv1850	Amidohydro_1,Urease_alpha
lcl|LT708304.1_prot_SIU00486.1_1899	419947.MRA_1862	1.19e-143	405.0	COG0830@1|root,COG0830@2|Bacteria,2GN66@201174|Actinobacteria,233V9@1762|Mycobacteriaceae	201174|Actinobacteria	O	Urease accessory protein UreF	ureF	-	-	ko:K03188	-	-	-	-	ko00000	-	-	-	UreF
lcl|LT708304.1_prot_SIU00487.1_1900	419947.MRA_1863	2.91e-155	436.0	COG0378@1|root,COG0378@2|Bacteria,2GNUV@201174|Actinobacteria,233AW@1762|Mycobacteriaceae	201174|Actinobacteria	KO	Facilitates the functional incorporation of the urease nickel metallocenter. This process requires GTP hydrolysis, probably effectuated by UreG	ureG	GO:0003674,GO:0003824,GO:0003924,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111	-	ko:K03189	-	-	-	-	ko00000	-	-	-	cobW
lcl|LT708304.1_prot_SIU00488.1_1901	419947.MRA_1864	9.86e-146	410.0	COG0829@1|root,COG0829@2|Bacteria,2GK0P@201174|Actinobacteria,2376J@1762|Mycobacteriaceae	201174|Actinobacteria	O	urease accessory protein	ureD	-	-	ko:K03190	-	-	-	-	ko00000	-	-	-	UreD
lcl|LT708304.1_prot_SIU00489.1_1902	419947.MRA_1865	0.0	880.0	COG1252@1|root,COG1252@2|Bacteria,2GJFE@201174|Actinobacteria,233I8@1762|Mycobacteriaceae	201174|Actinobacteria	C	NADH dehydrogenase	ndh	-	1.6.99.3	ko:K03885	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2
lcl|LT708304.1_prot_SIU00490.1_1903	419947.MRA_1866	2.46e-218	602.0	COG2141@1|root,COG2141@2|Bacteria,2GM7W@201174|Actinobacteria,232ZN@1762|Mycobacteriaceae	201174|Actinobacteria	C	Oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_luciferase
lcl|LT708304.1_prot_SIU00491.1_1904	419947.MRA_1867	2.69e-156	439.0	COG1028@1|root,COG1028@2|Bacteria,2GJJ2@201174|Actinobacteria,233FC@1762|Mycobacteriaceae	201174|Actinobacteria	IQ	Dehydrogenase	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	adh_short_C2
lcl|LT708304.1_prot_SIU00492.1_1905	419947.MRA_1868	1.26e-172	483.0	COG0725@1|root,COG0725@2|Bacteria,2GMPF@201174|Actinobacteria,234BP@1762|Mycobacteriaceae	201174|Actinobacteria	P	ABC transporter, periplasmic molybdate-binding protein	modA	GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0008150,GO:0030288,GO:0030313,GO:0030973,GO:0031975,GO:0040007,GO:0042597,GO:0043167,GO:0043168,GO:0044110,GO:0044116,GO:0044117,GO:0044119,GO:0044403,GO:0044419,GO:0044464,GO:0051704	-	ko:K02020	ko02010,map02010	M00189	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.8	-	-	SBP_bac_11
lcl|LT708304.1_prot_SIU00493.1_1906	419947.MRA_1869	2.25e-172	483.0	COG4149@1|root,COG4149@2|Bacteria,2GJFB@201174|Actinobacteria,236EA@1762|Mycobacteriaceae	201174|Actinobacteria	P	ABC transporter	modB	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	3.6.3.29	ko:K02017,ko:K02018	ko02010,map02010	M00189	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.8	-	-	ABC_tran,BPD_transp_1,TOBE
lcl|LT708304.1_prot_SIU00494.1_1907	419947.MRA_1870	1.83e-258	709.0	COG1118@1|root,COG1118@2|Bacteria,2I2RQ@201174|Actinobacteria,2342T@1762|Mycobacteriaceae	201174|Actinobacteria	P	Part of the ABC transporter complex ModABC involved in molybdenum import. Responsible for energy coupling to the transport system	modC	-	3.6.3.29	ko:K02017	ko02010,map02010	M00189	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.8	-	-	ABC_tran,TOBE
lcl|LT708304.1_prot_SIU00495.1_1908	419947.MRA_1871	1.58e-142	412.0	2FEYE@1|root,346X3@2|Bacteria,2GN2Q@201174|Actinobacteria,23504@1762|Mycobacteriaceae	201174|Actinobacteria	S	PFAM Fibronectin-attachment	apa	GO:0002682,GO:0002684,GO:0005575,GO:0005576,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009607,GO:0009987,GO:0009991,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0035821,GO:0042594,GO:0043207,GO:0044003,GO:0044403,GO:0044419,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051716,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052558,GO:0052559,GO:0052564,GO:0052572,GO:0065007,GO:0071496,GO:0075136	-	-	-	-	-	-	-	-	-	-	FAP
lcl|LT708304.1_prot_SIU00496.1_1909	419947.MRA_1872	9.79e-65	197.0	COG2261@1|root,COG2261@2|Bacteria,2GSMN@201174|Actinobacteria,239ZC@1762|Mycobacteriaceae	201174|Actinobacteria	S	Transglycosylase associated protein	-	-	-	-	-	-	-	-	-	-	-	-	Transgly_assoc
lcl|LT708304.1_prot_SIU00497.1_1910	419947.MRA_1873	1.05e-250	687.0	COG1064@1|root,COG1064@2|Bacteria,2GNVQ@201174|Actinobacteria,23456@1762|Mycobacteriaceae	201174|Actinobacteria	S	alcohol dehydrogenase	adhA	-	1.1.1.1	ko:K13953	ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220	-	R00623,R00754,R02124,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N
lcl|LT708304.1_prot_SIU00498.1_1911	419947.MRA_1874	2.2e-175	489.0	COG1266@1|root,COG1266@2|Bacteria,2GKRA@201174|Actinobacteria,234FH@1762|Mycobacteriaceae	201174|Actinobacteria	S	Abortive infection protein	-	-	-	ko:K07052	-	-	-	-	ko00000	-	-	-	Abi
lcl|LT708304.1_prot_SIU00499.1_1912	419947.MRA_1875	4.66e-179	498.0	COG2258@1|root,COG2258@2|Bacteria,2GMCN@201174|Actinobacteria,236R8@1762|Mycobacteriaceae	201174|Actinobacteria	S	PFAM MOSC domain	-	-	-	-	-	-	-	-	-	-	-	-	MOSC
lcl|LT708304.1_prot_SIU00500.1_1913	419947.MRA_1876	8.7e-197	546.0	COG1028@1|root,COG1028@2|Bacteria,2I41V@201174|Actinobacteria,23F6X@1762|Mycobacteriaceae	201174|Actinobacteria	IQ	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
lcl|LT708304.1_prot_SIU00501.1_1914	419947.MRA_1877	0.0	1556.0	COG1804@1|root,COG1804@2|Bacteria,2GMIW@201174|Actinobacteria,236GI@1762|Mycobacteriaceae	201174|Actinobacteria	C	L-carnitine dehydratase bile acid-inducible protein F	-	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	CoA_transf_3
